"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"71",462,"Auyuittuq National Park Of Canada",NA,1,"II",5,0.0126068562643299,0.9779211862587,0.64760851865297,0.606208077005582,0.661467556232917,0
"99",463,"Banff National Park Of Canada",NA,1,"II",5,0.169304473287492,0.844345590044679,0.63916024524968,0.662185610294835,0.357152862433924,0.520825704343581
"101",159,"Banks Island Bird Sanctuary No. 1",NA,1,"Ib",5,0.0311743338980496,0.981931688688245,0.51606700660699,0.606208077005582,0.671371680101759,0
"103",951,"Barataria Terrebonne","KBA",NA,NA,5,0.3000261280389,0.142922631230807,0.883447606459816,0,0.508141218372085,0.137077105855191
"110",132,"Bay du Nord Wilderness Reserve",NA,1,"Ib",5,0.0546151651742765,0.911074496738374,0.536881057897913,0.664618039913512,0.107843286633122,0.141328669331906
"111",953,"Beaverhead Sage-steppe","KBA",NA,NA,5,0.21317708230345,0.575404260041396,0.621802032548166,0.452979775236665,0.0329208394678965,0.128400186520039
"112",88,"Becharof",NA,1,"Ib",5,0.1013252020588,1,0.616676885982419,0.606208925619671,0.00291430550856018,0
"120",252,"Big Bend",NA,1,"II",5,0.356672533839004,0.388088494246904,0.647940876128626,0.169461659751882,0.126368509927345,0.0127522897697645
"122",926,"Bilk Creek - Montana Mountains","KBA",NA,NA,5,0.228293559661352,0.366465424517688,0.754965789134318,0.232190381293069,0.0708789834237787,0.0254442225012324
"125",982,"Boas River and associated wetlands","KBA",NA,NA,5,0.02603674037663,0.976718377821802,0.551028775118775,0.606208077005582,0.400751067171915,0
"126",89,"Bob Marshall",NA,1,"Ib",5,0.235033214721052,0.75678527276563,0.670468584759788,0.58341869963397,0.207720856697779,0.396229043249768
"145",87,"Boundary Waters Canoe Area",NA,1,"Ib",5,0.153238491422073,0.727934035487045,0.6224526906152,0.622056061868584,0.230924495554218,0.23583644159454
"159",84,"Cabeza Prieta",NA,1,"Ib",5,0.312093066958501,0.578958934652153,1,0.208267577081021,0.136649562061264,0.00821501185740439
"167",958,"Canyonlands Area","KBA",NA,NA,5,0.263911587387276,0.638488316610559,0.822062350902025,0.286592159626142,0.317998348754182,0.0241986547712854
"171",148,"Caribou Mountains Wildland Provincial Park",NA,1,"Ib",5,0.160609896406042,0.942211467190522,0.371366591158085,0.729891070011193,0.3145824089649,0.16686334935706
"172",140,"Caribou River Provincial Park",NA,1,"Ib",5,0.0699086385811271,0.979745720420952,0.49403017188329,0.60688501776454,0.388512265342645,0.0745571343721515
"176",939,"Catahoula-Dewey Wills-Three Rivers","KBA",NA,NA,5,0.317225309594174,0.532402564511198,0.867502502790244,0.326805830977997,0.188192637467342,0.242996148236327
"177",960,"Catskills Peaks Area","KBA",NA,NA,5,0.23620416833216,0.348258402450803,0.811496119238757,0.622274169160645,0.069679804662154,0.463459865109142
"183",116,"Central Arctic Management Area",NA,1,"Ib",5,0.0689471755111504,0.979703271935595,0.657200802573968,0.606208077005582,0.00395080483735987,NA
"189",928,"Central Seward Peninsula","KBA",NA,NA,5,0.101116003447259,0.958020120255917,0.699457813879207,0.606208077005582,0.267331476431359,0
"193",929,"Central Yukon - Kuskokwim","KBA",NA,NA,5,0.0935513858273343,0.94973296768097,0.443063881271316,0.606208077005582,0.672647599973349,0
"204",943,"Charles M. Russell National Wildlife Refuge","KBA",NA,NA,5,0.224934748334747,0.0351318189251642,0.810142753965614,0.425059080474376,0.222091866697854,0.0297500253761978
"206",949,"Chenier Plain","KBA",NA,NA,5,0.295258019590851,0.267421416303462,0.921116512943886,0.181938963434058,0.449743470473589,0.158398011593263
"212",105,"Chuck River",NA,1,"Ib",5,0.13035826803958,0.911121678299031,0.665415607164258,0.611724801928668,0.24848350409324,0.509801750962462
"218",142,"Clearwater River Provincial Park",NA,1,"Ib",5,0.112258181855245,0.897133209706565,0.422602513176187,0.64491491798766,0.046982510746009,0.212085065993754
"220",959,"Coastal Prairie","KBA",NA,NA,5,0.31484192987651,0.0891852250319532,0.926105965666434,0.233460390440553,0.466918273989286,0.174904697976531
"221",976,"Coats Island/Cape Pembroke","KBA",NA,NA,5,0.0025695168553923,0.972394068676295,0.61559663052403,0.606208077005582,0.0141508096186726,0
"236",922,"Craters of the Moon National Monument and Preserve","KBA",NA,NA,5,0.22309480870136,0.399406783794833,0.728303242496709,0.470357734022368,0.121051384546443,0.0345571434861779
"245",990,"Cumberland Marshes","KBA",NA,NA,5,0.131750564206465,0.852753349672979,0.442675979941103,0.682454582205172,0.260876960909431,0.219934763284838
"247",933,"Current / Jack's Fork Watershed-45","KBA",NA,NA,5,0.302114278359105,0.215110474081811,0.636580820222896,0.667831433696713,0.24323745331972,0.320617185909923
"267",79,"Death Valley",NA,1,"Ib",5,0.467184470149069,0.743798991028962,0.958593719178744,0.285434593083596,0.533459182818054,0.00859314425707753
"271",923,"Delaware Coastal Zone","KBA",NA,NA,5,0.250300689167426,0,0.762355519169646,0.682750758125457,0.0349472878768084,0.284377315790575
"274",91,"Denali",NA,1,"Ib",5,0.105370069168396,0.959718923326795,0.713400426604668,0.608396395921005,0.424734233789296,0.113440464553766
"277",117,"Desert Nwr Propo",NA,1,"Ib",5,0.331903302410158,0.363566617175395,0.940064256317682,0.233980517925434,0.297730784834842,0.0106899214010627
"299",154,"Dune Za Keyih Park [a.k.a. Frog-Gataga Park]",NA,1,"Ib",5,0.119902289222794,0.973482191094089,0.697183608026774,0.641119120086625,0.145848610902148,0.320601198477703
"302",983,"East Bay/Native Bay","KBA",NA,NA,5,0.018654104408853,0.957873670332371,0.632737067276415,0.606208077005582,0.145886692290506,0
"303",952,"East Kisatchie","KBA",NA,NA,5,0.280432858801546,0.482746484349052,0.884643263023461,0.670257437715426,0.140805035599761,0.217503280168545
"316",156,"Edéhzhíe Protected Area",NA,1,"Ib",5,0.101821908341478,0.966714780331037,0.60218576271847,0.606208077005582,0.569657796082393,0.142747017365602
