,ID,SP_ID,Int_Name,Area_Rep,Area_GIS,PA_type,PA_DEF,IUCN_CAT,RealmNr,COUNTRY,ISO3,ODA_status,ODA,SR_B,Prop_SR_B,SR_M,Prop_SR_M,SR_A,Prop_SR_A,SR_R,Prop_SR_R,RSR_B,RSR_M,RSR_A,RSR_R,PE_WMean_B,PE_Max_B,PE_WMean_M,PE_Max_M,PE_WMean_A,PE_Max_A,PE_WMean_R,PE_Max_R,TO_PAbird,TO_PA_weightbird,TO_PAmammal,TO_PA_weightmammal,TO_PAamphibian,TO_PA_weightamphibian,TO_PAreptile,TO_PA_weightreptile,HFP_WMean,HFP_Max,HFPRisk_around,BaseCarbon_WMean,BaseCarbon_WSum,VulCarbon_WMean,VulCarbon_WSum,IrrCarbon_WMean,IrrCarbon_WSum,BII_WMean,BII_Max,BioAnth_WMean,BioAnth_Max,TreeCover_WMean,TreeCover_Max,BioCropRisk,CropRisk,PastureRisk
518,683,493,Maiko,10885.77712,11041.64582,IUCN,1,II,3,Democratic Republic of the Congo,COD,Least Developed Countries ,yes,486,0.049180328,186,0.035260664,47,0.007366771,139,0.013811606,7.24E-07,8.47E-07,1.49E-06,9.62E-07,14.22076425,30.83789291,10.4243053,17.53435358,8.382819887,20.86035374,2.70885941,6.360272292,0.074367016,0.083730948,0.074733398,0.082657692,0.097517468,0.107437128,0.176781527,0.186776697,3.457300416,7.727894527,3.457300416,146.0276283,1464.930905,146.0222017,1464.876637,34.96825407,364.8844729,0.946155016,1.036150048,0.565330581,5.983749347,0.02553973,0.142849982,0.000411948,0.018277951,0.062513791
519,508,492,Kahuzi-Biega,6689.371994,6776.049547,IUCN,1,II,3,Democratic Republic of the Congo,COD,Least Developed Countries ,yes,629,0.063651083,227,0.043033175,63,0.009874608,145,0.01440779,1.01E-06,8.62E-06,1.74E-05,1.86E-06,27.79712645,44.12843798,21.38297172,32.06204775,30.40105777,53.86975922,5.593136904,11.22081585,0.037952535,0.044273907,0.043783344,0.050772203,0.132742667,0.150654351,0.228884683,0.236410685,6.163580867,10.53025057,6.163580867,144.2169981,1074.341899,144.212423,1074.294232,61.73133679,441.8702537,0.994378777,1.012345363,1.677346322,8.609634424,0.052228717,0.250416696,0.001833841,0.043754847,0.028938422
520,146,556,Bombo-Lumene Game Reserve,NA,3374.115822,KBA,NA,NA,3,Democratic Republic of the Congo,COD,Least Developed Countries ,yes,376,0.038048978,115,0.021800948,30,0.004702194,130,0.012917329,3.75E-07,2.69E-07,5.36E-07,5.05E-07,11.34148295,12.53370656,4.077559997,4.361360274,4.759188796,6.025931853,1.835555484,2.088705506,0.128707906,0.131677113,0.165504644,0.168953214,0.238474753,0.242166062,0.291874389,0.292151997,6.518769735,7.032373141,6.518769735,26.27636336,105.7366612,26.27067481,105.7127293,0.490831486,2.934926265,0.833646649,0.861009509,-3.942045363,-1.267410282,-0.077324013,-0.012049973,0,0.003313723,0.016009957
521,1316,64,Yangambi,2214.718012,2246.074353,IUCN,1,Ia,3,Democratic Republic of the Congo,COD,Least Developed Countries ,yes,291,0.02944748,158,0.029952607,40,0.006269592,101,0.010035771,2.77E-07,9.96E-07,8.79E-07,3.44E-07,10.43235158,11.03239498,10.01507783,10.18873579,8.053508864,8.650166448,1.626730314,1.635618522,0.064743923,0.06290485,0.07901936,0.076324218,0.17986264,0.170051517,0.200534014,0.200109126,6.694009414,7.178002773,6.694009414,139.9102868,421.0417386,139.9035829,421.0054852,31.46598655,97.26033437,1.010549311,1.013593069,4.714724477,5.001129157,0.016603883,0.160683334,0,0.001511375,0.056103576
522,645,558,Lomako - Yekokora,NA,2452.305971,KBA,NA,NA,3,Democratic Republic of the Congo,COD,Least Developed Countries ,yes,279,0.028233151,116,0.021990521,28,0.004388715,91,0.00904213,2.67E-07,4.98E-07,6.42E-06,3.77E-07,9.700117683,10.09587437,5.019574669,5.46331717,6.46919162,10.94076676,1.361238587,1.486453264,0.055178792,0.054223148,0.079721447,0.079050685,0.177162764,0.17257027,0.198107818,0.193889171,3.547584657,4.107211459,3.547584657,145.3288499,876.8006877,145.3222825,876.7478232,34.7372759,214.4452765,0.994194526,0.99975412,0.825159377,1.674606325,-0.000147025,0.133050025,6.71E-11,-0.000692162,0.089107383
581,1327,816,Yob Wildlife Reserve,NA,3366.486238,KBA,NA,NA,3,Eritrea,ERI,Least Developed Countries ,yes,192,0.019429265,55,0.01042654,2,0.00031348,58,0.005763116,2.13E-07,3.08E-07,5.80E-07,1.01E-06,3.934710523,4.919251233,1.935623775,1.996563956,0.195832807,0.206420588,1.937214025,2.268294152,0.112902523,0.134214079,0.116405656,0.136105157,0.11643765,0.13446609,0.622810451,0.619084058,5.993994594,7.633598035,5.993994594,18.89798872,81.71706809,18.89372695,81.69966214,9.291928639,29.12790599,0.927765594,0.955761604,0.113017059,0.251876831,0.053577779,0.064450003,0,-0.000107879,-0.232584366
582,1288,569,Western Plain: Barka river,NA,4919.974938,KBA,NA,NA,3,Eritrea,ERI,Least Developed Countries ,yes,251,0.025399717,62,0.011753555,7,0.001097179,45,0.004471383,2.15E-07,2.87E-07,3.34E-07,7.99E-07,5.014310837,6.607162867,2.009054264,2.258453733,0.481684746,1.048547949,0.930930839,1.763387697,0.076728092,0.078044996,0.089725334,0.091865145,0.095978865,0.10147741,0.696143383,0.695169141,6.412947749,7.679276952,6.412947749,10.18910932,67.87020663,10.18575802,67.85315311,0.855495211,9.867264645,0.868893218,0.908370086,0.14178308,0.339157104,0.072638287,0.14063333,1.17E-05,0.007017637,-0.19689566
596,1317,286,Yangudi Rassa,3046.610889,3065.258728,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,304,0.030763003,98,0.018578199,6,0.000940439,58,0.005763116,3.00E-07,6.54E-07,5.71E-07,9.99E-07,8.875134858,10.130781,4.90057606,5.487728778,0.703483897,1.372151491,1.641959361,2.403319062,0.088429559,0.112092402,0.089823192,0.112380385,0.087082707,0.098748901,0.676403364,0.677314862,5.633483213,7.027946329,5.633483213,20.56529139,145.4693426,20.56121767,145.4414499,1.460685103,19.5086374,0.855605187,0.917907558,0.784569708,1.554473877,0.130047254,0.149666682,0.000108156,0.004341909,-0.042458701
597,59,574,Anferara forests,NA,4334.65686,KBA,NA,NA,NA,Ethiopia,ETH,Least Developed Countries ,yes,457,0.046245699,135,0.025592417,25,0.003918495,77,0.007651033,5.57E-07,1.50E-06,1.15E-05,3.27E-06,19.32552424,22.26490878,10.38367622,15.22832697,15.99027318,26.15022564,6.270730957,16.71735251,0.063321947,0.065009547,0.079223297,0.080385611,0.122091392,0.117101183,0.58102189,0.603276874,8.479558791,10.80233454,8.479558791,54.28774594,322.0533904,54.28363943,322.0282527,7.478942366,47.15531054,0.951697727,0.96376183,-4.363589594,-2.298873908,0.163630352,0.269983292,0.004839065,0.24646177,-0.14825439
598,1321,820,Yayu Coffee Forest Biosphere Reserve,NA,2312.020119,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,367,0.037138231,110,0.020853081,21,0.003291536,60,0.005961844,3.34E-07,8.58E-07,4.56E-06,1.44E-06,9.984090605,10.38322065,6.236127268,6.447881206,10.67290901,11.45795715,2.615844008,2.889561061,0.03614816,0.052132631,0.043836528,0.066666892,0.21203704,0.253625702,0.62021061,0.611356771,7.945278453,9.349565302,7.945278453,91.12853767,364.0397292,91.12482961,364.0196919,28.16059975,90.17147507,0.980656008,0.985869386,-3.962464407,-3.129394528,0.143287747,0.177283347,0.000212451,0.237480304,-0.07499639
599,565,818,Koffole (Arsi) Forest,NA,10294.50269,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,456,0.046144505,148,0.028056872,28,0.004388715,88,0.008744038,4.89E-07,3.35E-06,1.71E-05,3.23E-06,13.72280478,16.22380733,15.38210687,18.45004536,20.12057235,30.23568567,2.582106352,6.240051847,0.026045025,0.023269195,0.039081173,0.038328261,0.041685658,0.041473554,0.503248406,0.497496737,12.26458027,13.23757015,12.26458027,38.31756077,472.4175448,38.31172903,472.3452249,13.35149777,160.4188753,0.95835355,0.974316983,-0.984942576,0.049682618,0.011130642,0.140283346,0.001580282,0.139687945,0.004031616
600,967,819,Qafta-Shiraro National Park,NA,3896.870678,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,325,0.032888079,80,0.015165877,11,0.001724138,61,0.006061208,3.09E-07,3.19E-07,5.36E-07,7.07E-07,6.809105734,9.078834961,3.620824917,6.379245014,1.279096192,2.449250634,0.934800419,1.815628994,0.079715229,0.073181299,0.084289876,0.07663585,0.089130735,0.083983318,0.656483817,0.666837519,8.009055145,11.30659954,8.009055145,52.21010954,298.3786981,52.20595104,298.348583,7.405751746,44.86753061,0.872876017,0.958324278,4.845970905,7.692398092,0.060741862,0.140133336,0.000231845,0.119392932,-0.063119045
601,141,576,Bogol Manyo - Dolo,NA,4367.67539,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,265,0.026816434,74,0.014028436,8,0.001253918,85,0.008445946,4.30E-07,2.63E-06,1.06E-06,1.84E-06,10.72683297,10.86631669,3.495480502,4.013266581,1.446368377,1.655558207,4.65609299,5.956983083,0.066039455,0.064261951,0.077690301,0.078636424,0.119901022,0.104675841,0.478214556,0.485913495,5.760491175,6.824049892,5.760491175,35.76596891,272.7911032,35.76163447,272.766216,5.369668684,51.9227424,0.833563074,0.855416733,0.499980586,0.721084594,0.092760715,0.113533333,0.00032321,0.018015617,-0.034572179
602,719,573,Metu - Gore - Tepi forests,NA,6893.255049,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,417,0.042197936,140,0.026540284,28,0.004388715,72,0.007154213,3.72E-07,8.36E-07,5.04E-06,1.39E-06,10.3195857,11.29027351,6.526880529,8.047246681,11.86890954,16.63195363,1.903253961,2.75171057,0.029806346,0.029592651,0.03791255,0.036242622,0.131317262,0.152061153,0.617326523,0.646034682,5.239679357,6.806670581,5.239679357,87.78319647,632.969372,87.77924496,632.9306728,21.38389513,114.4565958,0.935224764,0.984632231,-7.22581967,-0.509979281,0.168651993,0.245700002,0.000525324,0.074986295,0.037748779
603,720,572,Mid-Abbay (Blue Nile) river basin,NA,8657.592254,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,382,0.038656142,112,0.021232227,21,0.003291536,62,0.006160572,5.03E-07,9.65E-07,5.37E-06,6.17E-06,10.0554753,13.36072232,5.658633039,7.423652322,9.85711208,11.45329591,1.603509837,8.308763974,0.035856182,0.043522264,0.042500848,0.050590834,0.061290033,0.07861313,0.621569642,0.648040509,11.29510302,14.63638226,11.29510302,43.62787149,430.6778035,43.62255302,430.6230196,9.10808013,108.8655011,0.955834978,0.974942537,0.943519874,4.831451428,0.066469722,0.22935003,0.000390751,0.212186429,-0.062251154
604,39,288,Alatish,2667.39,2676.570683,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,284,0.028739122,88,0.016682464,9,0.001410658,46,0.004570747,1.86E-07,3.40E-07,1.76E-07,3.23E-07,6.153984511,6.507442061,2.369999111,2.935507179,1.154769986,2.075422734,0.715949064,0.809170744,0.038720247,0.04208135,0.049563095,0.050777654,0.108243339,0.109905981,0.586579039,0.583256789,4.642308277,6.572838777,4.642308277,38.39292172,184.3494862,38.38848294,184.3269407,5.430422461,27.19248632,0.763402859,0.816256045,0.422211503,19.18582146,0.057433591,0.134633362,1.50E-05,0.04056322,0.000745203
605,440,815,Harena-Kokosa,NA,2197.109846,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,392,0.039668083,132,0.025023697,20,0.003134796,67,0.006657393,4.69E-07,3.40E-06,5.87E-06,3.51E-06,13.75201235,14.95970504,16.79587494,18.45004536,28.3258124,30.23568567,5.66267402,6.240051847,0.04440604,0.047313972,0.060795092,0.062150336,0.092705297,0.092807721,0.571222361,0.564230962,8.451485326,11.15271952,8.451485326,62.83414478,178.8962708,62.83019771,178.8846131,10.82243783,27.98293449,0.96509494,0.974316983,-6.189427294,-2.149078386,-0.015202801,0.043850005,0.000712581,0.11722792,-0.008766621
606,93,291,Babile Elephant,6982,8839.562908,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,378,0.038251366,94,0.017819905,13,0.002037618,96,0.009538951,4.30E-07,8.73E-07,3.57E-06,3.95E-06,9.048168714,12.14065417,4.091035194,4.994962037,1.16348142,1.842397344,2.86040467,6.86879399,0.081564763,0.085568358,0.102319047,0.105625616,0.116696127,0.116935096,0.607099933,0.638951351,6.397397735,12.54571204,6.397397735,62.26819518,559.8072004,62.26408181,559.7675091,17.36100498,158.8117783,0.90441192,0.928942517,-0.104583009,0.262298582,0.183709154,0.246483326,0.002382731,0.244761896,-0.020707747
607,663,575,Lower Wabi Shebelle river and Warder,NA,12008.10205,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,235,0.023780611,70,0.013270142,6,0.000940439,71,0.007054849,4.29E-07,7.63E-07,6.67E-07,2.08E-06,7.771257571,8.504075603,2.723832733,3.310571605,0.789964629,0.858304301,1.540474982,2.734859067,0.095527617,0.089797701,0.113298642,0.106465164,0.138112966,0.120944406,0.568048675,0.583509663,4.946887397,6.440587374,4.946887397,40.70330944,572.1565487,40.69997629,572.1104234,5.493180993,69.27707947,0.813407251,0.869430692,0.612714919,3.568664561,0.092774742,0.175633341,1.21E-05,-0.002111475,-0.015212477
608,98,571,Bahir Dar - Lake Tana,NA,3979.540392,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,364,0.036834649,95,0.018009479,15,0.002351097,53,0.005266296,4.29E-07,7.78E-07,8.43E-06,1.14E-06,10.19881849,10.30880442,5.218835594,6.768523117,18.44762567,25.38522929,2.507197895,3.203942971,0.055006126,0.061679778,0.0584483,0.067308003,0.131086177,0.145131005,0.622725548,0.641696532,9.24525469,12.36311666,9.24525469,27.50636081,203.4583677,27.49521599,203.4149676,7.031922597,56.57883328,0.960530465,0.968473807,2.19833969,5.747360192,0.076635519,0.146983385,1.21E-05,0.152747379,-0.045734146
609,1090,570,Shire lowlands in the Tekeze valley,NA,5684.503649,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,331,0.033495244,80,0.015165877,8,0.001253918,50,0.004968203,4.05E-07,8.63E-07,7.08E-07,5.05E-07,8.765595057,9.530342861,5.414108327,6.805706852,2.371158137,2.806226659,0.800429063,1.144264155,0.086491082,0.088164102,0.088649257,0.091255954,0.097229922,0.094788909,0.694385608,0.694670426,10.19164649,11.06304719,10.19164649,44.67178885,181.170972,44.66569309,181.148065,10.38008966,52.51359037,0.949801527,0.964184678,4.484432619,6.100631689,0.045736539,0.110083312,0.000925314,0.224297803,-0.113061552
610,1309,182,Yabello,2496,2212.910216,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,423,0.0428051,102,0.019336493,14,0.002194357,64,0.0063593,9.14E-07,5.61E-07,1.63E-06,1.29E-06,22.62018682,23.81881263,6.176595777,10.01023404,2.833702976,4.1559319,4.042369021,4.25802724,0.082940301,0.088734933,0.090525216,0.095690335,0.116378176,0.125567277,0.498985893,0.501539311,6.005230264,8.640367608,6.005230264,76.72107544,278.1260288,76.71682555,278.1085822,33.13647548,133.1827866,0.810413749,0.911097695,-0.138345916,0.005004883,0.087417851,0.161466688,0.022051216,0.420946564,-0.066668633
611,862,287,Omo,3894.92,3911.606173,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,470,0.047561222,158,0.029952607,28,0.004388715,84,0.008346582,3.78E-07,1.07E-06,1.42E-06,8.29E-07,12.13293268,12.43074619,8.147859234,9.04373881,3.650686487,10.17601016,1.605679755,1.822603506,0.083726358,0.09805649,0.094202902,0.11217142,0.174337941,0.221219525,0.606110377,0.631032977,3.99996464,5.91155858,3.99996464,44.70758923,259.7144756,44.70316215,259.6881666,3.264440963,18.37318219,0.8110945,0.950607978,-1.422089904,-0.021087647,0.179443352,0.355800033,0.000148517,0.027947512,0.050637749
612,110,289,Bale Mountains,2306.2,2322.776092,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,372,0.037644202,122,0.023127962,25,0.003918495,71,0.007054849,4.86E-07,6.62E-06,5.32E-05,3.33E-06,12.21285244,13.34155024,18.35136522,18.56048228,25.542829,30.23568567,4.986943254,6.094363716,0.049808305,0.053916351,0.064777154,0.07077015,0.077988634,0.057483893,0.532979973,0.534819275,7.319639378,9.10107607,7.319639378,53.94034795,232.2927745,53.9356514,232.2749799,14.18372555,80.57462349,0.962290515,0.974316983,-7.470027786,-1.053115843,-0.054990841,-0.001966655,0.00103171,0.107342162,0.015913698
613,1263,821,Wadela (Wadila),NA,2358.271801,KBA,NA,NA,3,Ethiopia,ETH,Least Developed Countries ,yes,284,0.028739122,80,0.015165877,6,0.000940439,49,0.004868839,4.74E-07,1.51E-06,1.37E-06,9.72E-07,9.324538648,9.646958509,6.62992335,7.368629005,3.216387181,3.984808814,1.769824715,1.970164178,0.03472262,0.041683162,0.050361156,0.057868472,0.096733977,0.090008295,0.595542976,0.596962062,9.033909451,9.378516896,9.033909451,32.81821934,127.7769767,32.81401993,127.7610183,18.76610544,72.32721991,0.973073973,0.976896172,-0.689188128,-0.48657227,0.123162992,0.216383338,0.002568022,0.283336172,-0.142240961
614,379,290,Gambella,4410.7,4404.083953,IUCN,1,II,3,Ethiopia,ETH,Least Developed Countries ,yes,323,0.032685691,119,0.022559242,19,0.002978056,72,0.007154213,2.11E-07,3.41E-07,2.42E-07,5.61E-06,6.937234204,8.869564696,3.07149569,4.266840261,1.741749615,2.984346484,2.178483335,8.064920235,0.049082676,0.049206547,0.055997122,0.056321597,0.110559898,0.099025696,0.434908048,0.428264431,5.22050053,6.101767011,5.22050053,21.48928872,143.4906213,21.48410975,143.4565998,1.501455038,15.56452053,0.735273634,0.803409538,0.324568695,1.366531373,0.114135194,0.179333329,1.45E-05,0.011442003,0.021301714
630,678,580,Mafou,NA,2092.682654,KBA,NA,NA,3,Guinea,GIN,Least Developed Countries ,yes,286,0.02894151,126,0.023886256,30,0.004702194,92,0.009141494,1.84E-07,4.14E-07,3.87E-07,5.74E-07,6.813586156,7.741397647,5.077914717,5.690314567,5.182178807,7.292661893,2.448898561,2.600336412,0.057687222,0.058323556,0.063228875,0.064526626,0.06799324,0.068650081,0.235465988,0.23525387,4.717292248,6.952867466,4.717292248,46.78636404,186.3651048,46.78060031,186.341203,0.090088037,1.550951491,0.890586196,0.8975344,0.193545441,0.97723389,0.042332184,0.096050024,0.000408564,0.442686194,-0.125048298
631,309,581,Dulombi,NA,2072.327273,KBA,NA,NA,3,Guinea-Bissau,GNB,Least Developed Countries ,yes,290,0.029346286,116,0.021990521,33,0.005172414,87,0.008644674,2.20E-07,4.19E-07,8.24E-07,2.23E-06,7.567346685,7.836132084,4.397206445,4.522521602,9.945667995,11.12528291,2.997915229,8.836029083,0.078351765,0.08334711,0.105904379,0.109314608,0.189852217,0.236919102,0.217756398,0.217973501,5.964138291,6.550184527,5.964138291,44.22562448,125.922381,44.21372877,125.8795399,0.083189079,1.244335611,0.928399907,0.93418051,3.30488996,5.066162119,0.227714012,0.335999995,0.020812472,0.121075219,-0.033196272
760,1131,846,Southern Cardamoms,NA,6674.235201,KBA,NA,NA,4,Cambodia,KHM,Least Developed Countries ,yes,306,0.030965392,120,0.022748815,42,0.006583072,130,0.012917329,5.20E-07,6.83E-07,6.55E-06,9.87E-06,14.85350226,15.63876518,6.258204337,7.29999701,17.23937861,29.39180468,5.904100906,41.92807684,0.058126047,0.062027942,0.075827584,0.082739138,0.134337492,0.149653196,0.296693083,0.318644974,4.930701995,11.76130396,4.930701995,97.16207569,781.6283178,97.14589189,781.4523205,18.13511403,151.8827299,0.99089414,1.008238624,4.990728552,11.77923583,0.010882248,0.116866708,7.62E-07,0.004437961,0.002122834
761,221,835,Chhep,NA,2588.646107,KBA,NA,NA,4,Cambodia,KHM,Least Developed Countries ,yes,295,0.029852257,113,0.021421801,38,0.005956113,107,0.010631955,4.49E-07,6.99E-07,1.28E-05,1.10E-06,12.34232102,13.65442181,5.873737383,6.45242879,7.910315802,10.40939489,4.565593537,5.99179671,0.074894274,0.074783993,0.063364791,0.0631798,0.075168836,0.074985346,0.255670943,0.254572653,6.080862637,6.966735974,6.080862637,67.85913747,272.2229056,67.85431083,272.203878,12.02917928,47.33410216,0.997929905,1.002839968,4.037265462,7.186111463,0.071637586,0.166350007,0.000129806,0.040425158,0.013392892
762,646,841,Lomphat,NA,2878.872639,KBA,NA,NA,4,Cambodia,KHM,Least Developed Countries ,yes,320,0.032382109,121,0.022938389,44,0.006896552,122,0.012122417,4.48E-07,1.24E-06,1.37E-06,1.49E-06,13.77425824,16.35077427,6.526579088,8.312822466,7.934383683,18.72722581,4.852110978,6.346826999,0.062379858,0.063001379,0.071307301,0.066268982,0.079226186,0.090040291,0.250704216,0.260016653,4.476745378,5.796410939,4.476745378,50.22616651,326.3068911,50.21465636,326.2298237,6.754960123,51.91396219,0.959884486,0.995407381,4.98875379,25.03199761,0.06210083,0.094433308,9.79E-06,0.012935906,0.016113997
763,202,840,Central Oddar Meanchey,NA,2324.143056,KBA,NA,NA,4,Cambodia,KHM,Least Developed Countries ,yes,274,0.027727181,105,0.019905213,31,0.004858934,107,0.010631955,3.09E-07,5.37E-07,8.16E-07,1.07E-06,10.5593638,11.21115375,5.035405029,5.105266589,5.610732212,5.63228472,6.575104646,6.942646068,0.074353789,0.075469376,0.065896296,0.070488985,0.065688881,0.066961401,0.254189762,0.261095353,8.40387983,10.02264992,8.40387983,62.78394356,250.7237525,62.77816712,250.7041713,22.78287862,77.87108755,0.953616065,0.982697328,9.136253269,18.68179329,-0.007202394,0.070499957,0.000494607,0.086031262,0.019397768
