"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Large_size","Hig_SR_B","High_SR_M","High_SR_A","High_SR_R","High_SE_B","High_SE_M","High_SE_A","High_SE_R","High_ED_B","High_ED_M","High_ED_A","High_ED_R","High_CS_B","High_CS_M","High_CS_A","High_CS_R","Low_HFP","High_CaS","High_VCaS","High_ICaS","High_BII","Low_BTAC","Low_FCC","Low_BCrop","Low_Crop","Low_Pasture","Biodiversity","Wilderness","ClimateStability","LandUseStability","ClimateProtection","Size"
"308",75,"Eastern Mongolian Steppe","IUCN",1,"Ib",8,0.0156528952078623,0.223198587370696,0.202702710409058,0.0166666861611105,0.0763889053904322,0.0660377358490566,0.019528762470813,0.00133687640824305,0.00432054538743785,0.0353260731394682,0.0409843525861932,0.000431366460870017,0.00582478608272994,0.205919176369051,0.368451027757567,0.118238232570385,0.204604826715156,0.206310937689458,0.0505324098121987,0.0505246767917432,2.98028730759738e-06,0.0157137371353541,0.623819669060478,0.394515333109742,0,0.475788652973842,0.684149179520997,0.0591601734162033,0.0739411502780025,0.813073795906797,0.522537054268896,0.0366387152411316,0.684231735778838
"309",1158,"Eastern Qilian Shan mountains","KBA",NA,NA,8,0.109573995368558,0.307557105846658,0.360360366140127,0.0499999521500014,0.152777810780864,0.244339622641509,0.113776268308215,0.0202505057340015,0.0403612757550099,0.105078747301144,0.148559524301308,0.00140527431340313,0.0084427474855098,0.048215481545551,0.0928882134876641,0.0604061867329174,0.531965895214583,0.398395350817735,0.0763700745042254,0.0763586195728631,0.00557338617493936,0.482405489195286,0.315588343925306,0.394248567068799,0.00121394710702662,0.473693794247062,0.776831468708813,0.174584884706546,0.451092733755627,0.857412429342375,0.457742436071136,0.0573914605328153,0.832039625477353
"316",1181,"El Escorial-San Martín de Valdeiglesias","KBA",NA,NA,8,0.00650495132194688,0.309314573534298,0.238738730390188,0.283333345738888,0.187500008736111,0.0820754716981132,0.0678199957546168,0.0220126451121778,0.0902972274691157,0.0700527411632937,0.0870063076277068,0.0945019221479353,0.280211699767581,0.36015156203925,0.411310411490205,0.199670344782466,0.259249416390805,0.715157831835839,0.167194486482599,0.167172537458409,0.00748835901233256,0.613543823338994,0.341715898324422,0.176772966962967,5.20699325152297e-05,0.290942280889237,0.612138744784525,0.20946818739615,0.314069412615372,0.716080232186047,0.703793210972363,0.123937598845583,0.617544051175192
"317",1206,"El Kala - Tarf","KBA",NA,NA,8,0.00790428609509625,0.233743410863847,0.175675677602264,0.133333276622224,0.250000034944445,0.104716981132075,0.0554022500530673,0.14477502179179,0.0319481534553508,0.0835467481391614,0.0682598214931796,0.0823899324785898,0.168651916061279,0.315194229183872,0.48734432172884,0.193030318111701,0.328399154066783,0.633059558432213,0.411039466167612,0.410827713894217,0.223802576509251,0.724137797268073,0.327014683631513,0.355566620701852,0.0142370800525586,0.785587375198905,0.553372063386316,0.171838564945351,0.448272541934361,0.712699427101854,0.386132534927683,0.379101237766829,0.632340445859896
"319",824,"El Qasr desert","KBA",NA,NA,8,0.0126209331150145,0.0351493711201101,0.148648644795471,0.0166666861611105,0.263888914126543,0.147169811320755,0.0787518573551263,0.0037803763459808,0.0143891530428364,0.011545381033731,0.049472575611453,0.000110154738530344,0.116387157031566,0.337036117001953,0.35889000128216,0.200393051974633,0.353743360645218,0.190719952135933,0.00935699595532685,0.00935539370842217,0,0.45233719016842,0.349756704655497,0.31234730854533,0.0451263077607868,0.565850267784166,0.741473292689523,0.0850872945648929,0.543911125624185,0.749222854904296,0.386659530590395,0.00678406355211466,0.667879635584663
"322",192,"Ele Alatau","IUCN",1,"II",8,0.00969315374799457,0.381370818196781,0.328828815984904,0.0166666861611105,0.124999982527778,0.0641509433962264,0.0666525153895139,0.0459777406553749,0.0078486289324562,0.0872194265443152,0.0973453185591608,0.00516781254722398,0.0297676243570799,0.0228736478323181,0.0854649440373274,0.0946909982459299,0.584987970363182,0.33144899487965,0.27016916105925,0.27014704104896,0.185111483100528,0.472522112224372,0.473293073574292,0.439914881220915,0.0011223284574397,0.477703581239009,0.759738527318195,0.134742283234208,0.385968029487115,0.825183026979453,0.467041363953466,0.262999414150374,0.647834205370244
"323",646,"Empty Quarter","KBA",NA,NA,8,0.0959639242894661,0.0527240653638208,0.103603590117482,0,0.277777793308642,0.214150943396226,0.0216514540437274,NA,0.0637009053605159,0.00186632714358785,0.019862451927087,0.00209688107794539,0.0739118406604835,0.672823003854915,0.666403570593259,0.137169844233012,0.550341647710598,0.0355510401083046,NA,NA,NA,0.670198425031484,0.349502782746741,0.291273230882924,0,0.47617419613263,0.746474559991107,0.0879003233820994,0.785461122757766,0.544794342134996,0.478274860595923,NA,0.821965277920117
"328",904,"Erdniyevskaya area","KBA",NA,NA,8,0.00624620693809286,0.239015813926767,0.198198193060628,0.0499999521500014,0.118055542936728,0.0173584905660377,0.0130545531734239,0.00128988602482502,0.00508044030482642,0.0442368449053008,0.037015036901119,0.0033297471894121,0.014712582734899,0.247518651150601,0.36151545620155,0.171825744643127,0.267141395137148,0.246935420864185,0.0519643549593009,0.0519386033549257,0.000773212750318086,0.235450230708334,0.3617336827243,0.477753571459122,0,0.465981871199775,0.792033233999268,0.0656817439076706,0.359437863784414,0.740448669508614,0.453312826843387,0.0379497119103719,0.614461779142787
"329",727,"Ereymentau Mountains","KBA",NA,NA,8,0.0113151593031071,0.295254832033179,0.22972971945459,0.033333372322221,0.10416666375463,0.0143396226415094,0.0122054765442581,0.00106668170358936,0.00209513884365705,0.0433267748530907,0.032899471624773,0.000605318768585258,0.00551049721560556,0.210918223069687,0.329899731363129,0.22386804325512,0.345171134019904,0.34372089780999,0.058954386409812,0.0589382709268787,0.000881731180446807,0.331003647581539,0.842076307001795,0.474500768943755,0,0.432767233396334,0.714802017538925,0.0701350229233419,0.0478136254436469,0.7249833561286,0.531266961608322,0.0430609352703262,0.659585005278586
"330",733,"Ertis Ormany (Shaldai Forest)","KBA",NA,NA,8,0.00905793783706802,0.323374332402729,0.238738730390188,0.033333372322221,0.0694444657993828,0.0128301886792453,0.0118870728083209,0.000138621631083199,0.0020679997394646,0.0450037710504067,0.0414606953651775,0.000992367625275553,0.00542623893322336,0.379769039525895,0.559873185047852,0.229205955851515,0.40118995289452,0.381856218298154,0.343451986006251,0.343425582795047,0.0573766440761842,0.453172928666931,1,0.499598319697909,0,0.462500848165178,0.730373351334185,0.0714989638390651,0,0.591043245144541,0.499290133782358,0.269824857744991,0.642686747234426
"343",1127,"Evoron-Chukchagirskoye depression","KBA",NA,NA,8,0.00953558767242568,0.304042170471378,0.198198193060628,0.0499999521500014,0.0694444657993828,0.0905660377358491,0.158352791339418,0.00193600379682298,0.00510757940901887,0.0589070200144935,0.0798217951533363,0.00245539959008117,0.00375880251306523,0.286022497011263,0.23319529589638,0.311621610218959,0.180871532545636,0.015168284900322,0.386723811911465,0.386650945168786,0.180228616847506,0.783347597311088,0.346184074248,0.479280132726373,0,0.406697106288465,0.772509152369478,0.103421627569778,0.874016390697652,0.749668307620069,0.508937145971394,0.345723128284875,0.646589531290393
"345",11,"Extension to Majamiâ al-Hadb","IUCN",1,"Ia",8,0.00854316396869574,0.0210896296189905,0.0630630527879231,0,0.187500008736111,0.0924528301886793,0.00997665039269794,NA,0.0055146659719056,0.00438354720261506,0.0198355966339614,NA,0.0549667486657053,0.947812396726928,0.806875862280365,0.384002163983062,0.480530469799783,0.198311217065177,NA,NA,NA,0.706238092278387,0.349502782746741,0.281060521704397,0.0105383588198602,0.501183203671229,0.927074745847832,0.0400773334649307,0.703461001896315,0.380812805183756,0.325715078910948,NA,0.638243233573565
"356",1110,"Forty islands","KBA",NA,NA,8,0.0141652861908551,0.203866425439346,0.130630622924276,0.033333372322221,0,0.010377358490566,0.000658034387603481,0.000271369464239143,NA,0.0171389128129585,0.00868229277156345,0.0021102362543964,NA,0.273571502697781,0.173446819075369,0.313730155500028,1,0.00337582827724762,0.125309626801933,0.118521909667743,0.0216910174427346,0.946645528375708,0.349585837028711,0.590565983104466,0,0.476170790253297,0.741473292689523,0.031749943543153,0.985115123058586,0.50467140392901,0.4818072246688,0.0962635939412503,0.676647128864187
"360",731,"Frostviken","KBA",NA,NA,8,0.00929108016460765,0.214411248932497,0.121621611988678,0.033333372322221,0.0138888791820987,0.0186792452830189,0.00541286351093186,0.000467554315009433,0.000198115460604876,0.0182607105428612,0.0121544289039044,0.00253074335328004,0.000548830190895745,0.30012294631218,0.298216534529364,0.408392531151995,0.832279689634161,0.0721431520814908,0.295509644058705,0.275876357917676,0.188523859544315,0.795379090599816,0.346628873302099,0.46911661883004,0,0.475414373034193,0.740366136827633,0.025446424372694,0.844645962218355,0.530052548450073,0.48312255902941,0.275500718351447,0.644616766225834
"364",187,"Gangotri","IUCN",1,"II",8,0.00082783373988892,0.553602807891296,0.391891892534088,0.116666696794444,0.368055577881173,0.526415094339623,0.0867119507535555,0.0334078130910509,0.0311339803295773,0.370405010467657,0.183703705470531,0.0431450395783976,0.33731972373059,0.302608883935749,0.33689152232407,0.172345532652593,0.409836790266178,0.149922883999625,0.0465825885843989,0.0465681611508987,0.00764229952934227,0.468157692265131,0.334287361660378,0.437615559957505,0,0.510359976365865,0.801953218895825,0.374466914723276,0.590558157038162,0.708901910154385,0.414988521613126,0.036541909617638,0.461103283971227
"365",683,"Gangotri National Park","KBA",NA,NA,8,0.00750577414471894,0.637961326367259,0.42342341892805,0.133333276622224,0.409722215427469,0.490566037735849,0.0822542984504352,0.0294136305005181,0.0289628519941814,0.433329021198342,0.194664105110276,0.052277167215231,0.342038587078745,0.254513453423934,0.289527993154976,0.128984976652926,0.376219648374717,0.184208824048084,0.159588817400633,0.159578575594258,0.0503965723323575,0.591202310441261,0.334911121842,0.443300702705856,0.00127502620675123,0.520664645300306,0.805552322322623,0.403382966641149,0.647589761000544,0.753310691904324,0.404275126193929,0.133983177584666,0.628411767990019
"366",1216,"Ganligahai-Zecha Nature Reserve","KBA",NA,NA,8,0.00656286647458095,0.36906852701599,0.337837826920502,0.116666696794444,0.118055542936728,0.575471698113208,0.0655911696030567,0.0231874046976286,0.64447773507892,0.276639418051669,0.250210963395541,0.0326437444283724,0.566523972964036,0.225063090719507,0.250696618739849,0.209255975926076,0.474030701894017,0.47220594957062,0.124633820774176,0.124627446803269,0.0136880939575759,0.475525722209112,0.351482404309175,0.626164506477233,0,0.477372653617978,0.775735876183992,0.419274866994516,0.37565161491446,0.653594143408794,0.456775952211808,0.0953306986278397,0.618217159910762
"368",1176,"Gargano Promontory and Capitanata Wetlands","KBA",NA,NA,8,0.0073869296911977,0.249560620052607,0.238738730390188,0.200000021266666,0.124999982527778,0.0362264150943396,0.0608151135639991,0.0485622117433667,0.0305911982457283,0.0546620755069109,0.118059398836207,0.101051902989368,0.0402647902635111,0.260280028014672,0.502802724588325,0.304147892221323,0.699778926661932,0.756960381531103,0.471096901343551,0.471079472581872,0.239884096105537,0.658100411242673,0.28720922112151,0.356987423246924,0.0790265823876889,0.372754920261303,0.728019398436937,0.141121136592427,0.351122495775221,0.592460004559616,0.508517439534451,0.428548864962334,0.627199709884469
"372",826,"Gebel Elba","KBA",NA,NA,8,0.00819478960026032,0.0738136949828113,0.130630622924276,0.0166666861611105,0.284722232899691,0.115094339622642,0.051687539800467,0.00974815504007105,0.0346620638745956,0.0345444152677207,0.0617612250832085,0.00206062631626232,0.418400615891262,0.883910568288405,0.739157838452804,0.510444145039882,0.331117477161158,0.103508927983491,0.0124722729743171,0.0124694235888173,0,0.722316562896271,0.350419202180352,0.2973988558529,0,0.475720142401101,0.741473292689523,0.131762726061659,0.774618300844181,0.426813497607645,0.482125297842626,0.00904246104438821,0.635081482201919
"374",1194,"Geyik Mountains","KBA",NA,NA,8,0.00783963584338434,0.33391915589588,0.279279267719747,0.133333276622224,0.291666672490741,0.116037735849057,0.0758862237316918,0.124804108839126,0.0634295143185914,0.0985778606203246,0.136264195228598,0.0737821793296435,0.210260470035338,0.269259179596461,0.335424256821599,0.148003929272231,0.283681399700753,0.440140817110397,0.212459338589165,0.212435784958128,0.0263115410367346,0.772025541023789,0.223773847972486,0.259531118032306,0.00129793086914795,0.384812004618572,0.760128085395681,0.226158143515333,0.670903605737894,0.800199402844378,0.532206561266068,0.163582243779678,0.631716747449505
"381",1236,"Gissar State Nature Reserve","KBA",NA,NA,8,0.0171303596666495,0.372583479758581,0.274774774132579,0,0.361111138290124,0.113207547169811,0.0634684780301422,NA,0.0514883084739139,0.110131031824933,0.126387106497503,NA,0.0937326384911562,0.380017707578782,0.373639778356542,0.343188458954559,0.430875870372091,0.432896020520768,0.0486188368234769,0.0485938174522131,0.00546063198781516,0.710658373892656,0.299560449649837,0.523281553047713,0.00028554479121255,0.511722335244356,0.766431261612871,0.218512123610388,0.586840248927586,0.593403050345937,0.43889727362563,0.0372235781550376,0.691082342933926
"386",208,"Gobi Gurvansaikhan range","IUCN",1,"II",8,0.0838681828173411,0.179261860445075,0.247747741325785,0.0166666861611105,0.124999982527778,0.0726415094339623,0.0506261940140098,0.00133687640824305,0.00931414055884843,0.0188741060439992,0.0794201775909141,0,0.0191521840513177,0.285540917885848,0.389446711043533,0.202074893881493,0.10173153333437,0.0767475974486671,0.0167969851331684,0.0167885174845331,0,0.357340807265743,0.349846099812878,0.31316505690573,0,0.476185414098825,0.681623406537604,0.0762417052320521,0.556132521905139,0.822197336131857,0.524039738805432,0.0121762205833924,0.811731573863298
"387",524,"Golden Mountains of Altai","WHS",1,"Not Applicable",8,0.0537408677772852,0.458699465922183,0.409909914405284,0.033333372322221,0.0972222241635803,0.0490566037735849,0.0559329229462959,0.000138621631083199,0.00239366898977399,0.0629278176165872,0.0703893256675266,0.000801201597317682,0.00457639800261276,0.0999563196310566,0.118609575406624,0.0646097504849374,0.352425018593232,0.118358525839927,0.349972921817185,0.349947779324925,0.255222879085053,0.473437106075669,0.373375069415323,0.422507379933775,0,0.47544730050397,0.771981890184181,0.133317891379883,0.58910611895867,0.873029548746814,0.460784504362593,0.346281520751379,0.77792439076269
"391",1218,"Gongbo Nature Reserve","KBA",NA,NA,8,0.0678278717600104,0.718804909467941,0.459459462670441,0.616666643627778,0.576388905390432,0.660377358490566,0.227340267459138,0.0860370425192484,0.0859549707983239,0.513034823517263,0.229177034783087,0.176362559272595,0.523225885829254,0.626130872200538,0.747017437548003,0.608575889894542,0.552892533921156,0.151822877910853,0.312254930893717,0.31223703306899,0.0612603107772038,0.495088720513503,0.347899890356319,0.467753493178497,1.32847041901026e-06,0.499223241583382,0.745115576144569,0.620083485355249,0.5979470070734,0.342645324557948,0.462964792541415,0.248615334355467,0.795607506570794
"392",1222,"Gonggaishan Nature Reserve (Kangding)","KBA",NA,NA,8,0.00899801129429438,0.597539534816917,0.567567570136353,0.566666691477777,0.39583333624537,0.574528301886792,0.203990660157079,0.21408583733339,0.037104583251916,0.466612349125165,0.771087317066157,0.276673302795289,0.232808218021864,0.280831928503516,0.328153946828889,0.308899889994292,0.406341393149489,0.356457051662809,0.32201442283814,0.32199914347975,0.0298261935831566,0.722325966107717,0.343988185585865,0.433897138280614,0,0.477542685593921,0.764774605107019,0.624332977787076,0.6151045681646,0.682622272234627,0.464392550523892,0.24429652424171,0.642182633023227
"393",1225,"Gonjo","KBA",NA,NA,8,0.0195036132801593,0.383128285884421,0.355855848791697,0.133333276622224,0.145833301300926,0.450943396226415,0.0946720441519847,0.125978868424577,0.255845763043053,0.267906926909991,0.200300916434252,0.0217821077205816,0.0365987032061904,0.255365803860556,0.330078627519108,0.290749299402138,0.578848888475651,0.39369892532207,0.139462679680146,0.139451246978997,0.00881033389298977,0.47345328088307,0.356303251956101,0.461845160119775,0,0.47580661124669,0.775079305416918,0.297941327884331,0.421992455567469,0.636573840421048,0.458344701761287,0.104312688232028,0.700937053452799
"394",210,"Gorkhi - Terelj","IUCN",1,"II",8,0.009094563393741,0.268892781983957,0.256756752261383,0.0499999521500014,0.0486110771373455,0.0424528301886792,0.0160263213755041,0.000620273061118042,0.00198658242688725,0.0389371864945398,0.0529261763658549,0.00161272143655108,0.00373971740092198,0.188764663903978,0.239656686601679,0.226813783975344,0.484895928599806,0.290366645952437,0.286998151616163,0.286990158266354,0.260611917626479,0.482134141958169,0.306565477707885,0.502885911343062,0,0.466699766256407,0.611664997581444,0.0712124041778687,0.526660552189152,0.705930458092778,0.580112397677339,0.302579258222651,0.642993209695257
"396",1178,"Gorski Kotar and Northern Lika","KBA",NA,NA,8,0.00757384050769335,0.34446396202172,0.355855848791697,0.300000031899999,0.236111085873457,0.0363207547169811,0.0811929526639779,0.0235398325732639,0.0430751861742548,0.0623869645791851,0.0912440705254673,0.153950184411509,0.139286317607693,0.33513756299447,0.291585026778879,0.140701212379847,0.221990141776741,0.422768136364153,0.877604768358242,0.877545907393644,0.728433747287507,0.821616593893773,0.364339355120648,0.368276159406134,0,0.526290598251351,0.712763544131393,0.216789906791661,0.623276316840073,0.798216029115078,0.466695723471852,0.900408492218498,0.629097343817102
"398",823,"Grampian Mountains","KBA",NA,NA,8,0.00682233655277932,0.207381360814626,0.11261260105308,0.0833333244722225,0.0277777583641974,0.213207547169811,0.00477605603905752,0.00200648937195003,0.00198658242688725,0.0677562925843216,0.0127526568634973,0.0053019217892047,0.00279482695862003,0.250139444556058,0.287995498336753,0.102086833835417,0.775579722025672,0.429108630436027,0.147178710006776,0.10228712749337,0.156509995073664,0.612138522615116,0.388183449309244,0.595416153818437,0,0.645248186343651,0.520434895807896,0.0657274131724114,0.468191973404551,0.596006618574169,0.518481981591134,0.147184079548052,0.621161669459974
"402",8,"Great Gobi","IUCN",1,"Ia",8,0.166425240280693,0.235500878551487,0.297297289590942,0,0.187500008736111,0.0622641509433962,0.0736573975801316,NA,0.0077400725156864,0.0181645665057757,0.0925739524992135,NA,0.0200183973076584,0.255933416344997,0.323573071267354,0.143569905207121,0.0988470773633426,0.0264423212971716,0.0177460480176931,0.0176192865439128,7.0938633163848e-08,0.529399378273218,0.349701184759136,0.30219563114427,0,0.476757580391203,0.712044484098646,0.126377410180232,0.700116675977232,0.868780775314841,0.502164300163963,0.0128215135945314,0.863786776520426
"413",1189,"Guadalquivir marshes","KBA",NA,NA,8,0.00784762758309072,0.31107205858925,0.19369369947346,0.233333287255557,0.166666689962963,0.0877358490566038,0.148800679261303,0.0255369238685303,0.048774398054669,0.105678966705808,0.0822700373037873,0.0923404422861575,0.173089235748551,0.34190066500778,0.435124084827235,0.499898353068504,0.387928003040813,0.747901171248131,0.0719475253472648,0.0719660128312023,0.00893896475471899,0.580183303131033,0.204808876330968,0.033910259604453,0.0399743620478906,0.184768086876351,0.720846111224349,0.19016201713554,0.359885736154976,0.54397263839791,0.673827586400027,0.0554157492779985,0.631794123881842
"418",1097,"Gusikha river basin and lower Balakhnya river","KBA",NA,NA,8,0.00980587558933619,0.0650263565446116,0.0540540418523253,0,0,0.136792452830189,0.00849076629165782,NA,NA,0.0153861082073991,0.00478660278802163,NA,NA,0.586697463005491,0.723882991297188,0.501275375526197,1,0.00355922560570904,NA,NA,NA,0.965809999403534,0.349502782746741,0.295017160328156,0,0.476170790253297,0.741473292689523,0.0234734207572176,0.997451411810624,0.333916988091658,0.4818072246688,NA,0.648712287598798
"422",642,"Hamoun-i Sabari and Hamoun-i Hirmand","KBA",NA,NA,8,0.00885453137769905,0.170474504639564,0.18918918212503,0.033333372322221,0.444444413382716,0.118867924528302,0.0269581829760136,0.00151309034606068,0.0390043205453874,0.0626098606118877,0.0545426198895226,0.00236502407652846,0.29644040740982,0.624606545450462,0.742225649946291,0.307105929267522,0.378741325087407,0.321994850669996,0.00652087436642959,0.00649446838945167,0,0.883766022769929,0.354119654069665,0.288565906353629,0.00964026700728444,0.494249738407627,0.636626231169109,0.159399152132279,0.735315788900948,0.53674870858413,0.536245071786386,0.00471863369644919,0.640961880086446
"423",217,"Har Us Nuur","IUCN",1,"II",8,0.0267698445466967,0.33216168820824,0.279279267719747,0,0.0972222241635803,0.0783018867924528,0.0293992782848652,NA,0.00491760567967173,0.0671086322725461,0.0490942626022247,NA,0.00639742164707264,0.190515786097321,0.331087903011101,0.0598681500900959,0.27482566773509,0.135400196819812,0.0453395004025635,0.0452915883773163,6.17574446030145e-05,0.180905213829419,0.352228440406734,0.364064420684669,0,0.475815816647825,0.66944987016404,0.118191669408962,0.402466690821365,0.835793125070215,0.532892847426416,0.0328801421713118,0.724990075383789
"424",344,"Hardangervidda","IUCN",1,"II",8,0.0106474992332149,0.224956055058336,0.144144151208303,0.033333372322221,0.0277777583641974,0.0162264150943396,0.00647420929738909,0.000467554315009433,0.00198658242688725,0.0263808845587027,0.0146700260416688,0.00236882307521306,0.00289536639772854,0.209522172669481,0.149032460339746,0.094274696507579,0.681334042088148,0.153164858742627,0.151581982976587,0.151071914248311,0.124290463828514,0.864221056647896,0.355211355144482,0.621314805350191,0,0.476153308327208,0.741300846600452,0.0335210908244346,0.831210846193373,0.66217455067363,0.481941278356809,0.154786092564889,0.65496599282917
"426",13,"Harrat al-Harrah","IUCN",1,"Ia",8,0.0431231330004706,0.0527240653638208,0.11261260105308,0,0.29861111208179,0.164150943396226,0.021439184886436,NA,0.0171844807746586,0.0122617658885457,0.0243859868907067,0.00279984308098951,0.0882717181661539,0.636606801469583,0.586346554449193,0.321684775653554,0.396779561658267,0.138376581228954,0.0062743957121255,0.00624955699312523,0,0.551984423917215,0.356595898613142,0.303741939268051,0.000121394710702662,0.468590617574595,0.906838081543874,0.0824979185718164,0.637837777653113,0.565738190404019,0.370355087919251,0.00454048320940517,0.761204965792014
"427",77,"Harrat Khaybar / Wadi Hadiyah","IUCN",1,"Ib",8,0.0153232725409744,0.0685412919198915,0.103603590117482,0,0.229166646282407,0.35188679245283,0.0258968371895564,NA,0.0140363446883345,0.0358903467401787,0.0267295011775555,NA,0.0583734322605494,0.773415151915597,0.64316813408531,0.469128689877603,0.418670203092077,0.172172282528803,0.0137763375843406,0.0136633577611008,0,0.662548150314595,0.349839412460066,0.30474137226362,0.00150407283071851,0.471293411471954,0.976848368425542,0.113399897893605,0.69188601367362,0.467294354846921,0.318057327960505,0.00994809537526719,0.682615247061139
"428",78,"Harrat Uwayrid","IUCN",1,"Ib",8,0.0160893881910455,0.0632688888569716,0.11711711840151,0.0166666861611105,0.208333327509259,0.283962264150943,0.0347060072171513,0.0174310827289195,0.0122723029158254,0.0382665156014848,0.0323169515690777,0,0.0606211655851306,0.468888788357247,0.462048790230477,0.23796409918174,0.39994642119521,0.209720899566008,0.00990720801970894,0.00990778688004837,0,0.689760278021511,0.351900997561975,0.295940684838703,7.29895241709085e-05,0.469224077786302,0.980503793217485,0.084953404008893,0.683863290246952,0.66938267477573,0.31794792141925,0.00718380640315553,0.686320717675736
"430",185,"Hemis","IUCN",1,"II",8,0.0108753137820136,0.314586993964529,0.274774774132579,0.133333276622224,0.29861111208179,0.400943396226415,0.0877732965400127,0.0256543998270754,0.0311339803295773,0.119533690830674,0.148579995251088,0.0235223629627015,0.218674807465463,0.28571930135117,0.329021728834841,0.352566293685066,0.586215554567005,0.110787147794943,0.010536620514308,0.010483619309316,0,0.456646175708991,0.349457057234137,0.568334151939537,2.80963858733204e-07,0.511096122648601,0.737026446651127,0.244928766570852,0.598617408707379,0.569173541961402,0.460294910322282,0.0076207606514531,0.656573829522896
"431",1159,"Heshui","KBA",NA,NA,8,0.00632400271343763,0.246045684677327,0.234234236803019,0.066666638311112,0.166666689962963,0.116037735849057,0.0292931437062195,0.00180678024242339,0.0105082611433162,0.0837183919649317,0.0723345572941718,0.00248921775466274,0.0494299091558029,0.233294284424832,0.186441235591388,0.121608094351208,0.228770055858375,0.536667844391511,0.247285720930903,0.247268457041802,0.0677647227642593,0.728875248723016,0.345539657619413,0.306739149974945,0.000719206399257278,0.518213707843571,0.733868717808169,0.111022261670148,0.501725244285389,0.881037517342496,0.456992564675878,0.20386531211164,0.615401734529897
"432",995,"Hidaka mountains","KBA",NA,NA,8,0.0122911711209136,0.219683651995416,0.162162149318237,0.066666638311112,0.0625000262083335,0.209433962264151,0.0589046911483761,0.0372845197230387,0.0308625892876528,0.16753973198188,0.0689199758596624,0.0278768781069768,0.044069364054746,0.21139507386966,0.325968314037921,0.240010581652707,0.339665354440185,0.505780293082919,0.589245604826668,0.589202661497877,0.382213210941207,0.85229501251278,0.365633681769377,0.381506931855864,0.000855107396144535,0.456986541367716,0.721403282175862,0.121310966464783,0.588573901256309,0.758667389793688,0.508909850566911,0.565808367363102,0.665868833294772
"433",670,"Hingol National Park","KBA",NA,NA,8,0.0176512364927851,0.156414763138445,0.135135140272705,0.0499999521500014,0.40277777583642,0.123584905660377,0.0158140522182127,0.00926650361003621,0.0791701947502117,0.112615395546622,0.0421781599356553,0.00697061161894482,0.470046698269991,0.557063073218136,0.587211884749105,0.376794684008755,0.23025994510881,0.130274604727543,0.0100460828034856,0.0100239189926821,0,0.749719225983235,0.348190223829735,0.360950258626938,7.78758521488773e-08,0.481846180852817,0.740260776991761,0.181437266759702,0.776472850291559,0.595178118766857,0.478657213972659,0.00727625760915126,0.693357392057884
"434",1212,"Hisma Basin - Rum","KBA",NA,NA,8,0.00655523641473503,0.145869939645294,0.211711721344656,0.033333372322221,0.5,0.186792452830189,0.0508384631713012,0.00285231627347463,0.218936581341323,0.0691115670597153,0.0809208698636611,0.00040209736667522,0.794715021853414,0.486932800628368,0.501337745312622,0.187562448933045,0.225102762232154,0.202056651899489,0.0126730674713718,0.0126738079359027,0,0.659288421160421,0.348200250970803,0.300110797825627,0.011008820585489,0.477500493179663,0.803483278711822,0.274230703712849,0.671499348164113,0.713149519652632,0.429331069991638,0.00918935618060614,0.618128821272761
"435",351,"Hkakaborazi National Park","IUCN",1,"II",8,0.013428106040902,0.920913884586958,0.792792796003774,0.599999957466668,0.840277749628086,0.623584905660377,0.210358734875823,0.485455301572533,0.196682515903515,1,1,0.261519269554913,0.563331843044668,0.265788720064138,0.420615650560002,0.288007342183926,0.182556266467958,0.0984200819639089,0.615652339299667,0.615653384125088,0.248812148400741,0.574126896823866,0.348468464989282,0.293459753493101,1.74075434215137e-05,0.531728675276826,0.750070339696708,0.971940125895074,0.683280885292759,0.780615001478634,0.4365135444244,0.53660777097526,0.672588006132941
"437",639,"Hormod Protected Area","KBA",NA,NA,8,0.00633843668772136,0.124780310026303,0.180180171189433,0.0833333244722225,0.326388870445988,0.121698113207547,0.0144343026958183,0.0173136067703744,0.0127065285829045,0.0707693284671791,0.0484752653443622,0.0042287682878152,0.115602310169409,0.471290601190655,0.501242629569605,0.251485949044085,0.428845221300213,0.3204051410115,0.0319203172314163,0.0319101551958115,0,0.788565047809343,0.348652024203577,0.307767933605908,0.00906482553900397,0.490024354490418,0.735090016445097,0.116481045247828,0.678278543900415,0.642153429399899,0.470136524331555,0.0231413512271344,0.61557485878076
"442",1217,"Huang He Shouqu Nature Reserve","KBA",NA,NA,8,0.0104247447690097,0.353251317827231,0.31081081787497,0.100000010633333,0.138888861709876,0.337735849056604,0.060496709828062,0.0318806256299648,0.0316767624134263,0.228696041016086,0.213093006376442,0.0339411497338721,0.0771541260145292,0.279391258636397,0.299317250382674,0.335837989484623,0.446853179428761,0.467524042205786,0.101892709676755,0.101885968633437,0.000242987461301144,0.40333003099688,0.35346580163119,0.4118556582923,0,0.474957130161107,0.779628475767563,0.223525964505213,0.330680384381494,0.68102322189558,0.455733412478593,0.0739668193893735,0.653360259409715
